analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,gap_era,cdm_name
15,2203,65468,0,2021-09-01,2021-09-30,179.2416153319644,0,0,2058.0485437391017,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
15,2183,66628,0,2021-10-01,2021-10-31,182.41752224503765,0,0,2022.2177171986475,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
15,2165,64272,0,2021-11-01,2021-11-30,175.9671457905544,0,0,2096.3455635659616,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
15,2147,66015,0,2021-12-01,2021-12-31,180.73921971252568,0,0,2040.9955625465648,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
16,3345,1099232,NA,2017-01-01,2017-12-31,3009.533196440794,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
16,3127,1043010,NA,2018-01-01,2018-12-31,2855.605749486653,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
16,3008,994285,0,2019-01-01,2019-12-31,2722.2039698836415,0,0,135.5107660897142,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
16,2787,920175,0,2020-01-01,2020-12-31,2519.3018480492815,0,0,146.42467146087589,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
16,2521,812985,0,2021-01-01,2021-12-31,2225.8316221765913,0,0,165.73039116528778,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,8,5,denominator_cohort_8,20 to 39,Male,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,3009,92126,NA,2017-01-01,2017-01-31,252.22724161533196,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2985,82488,0,2017-02-01,2017-02-28,225.83983572895278,0,0,1633.4051263397282,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2949,90781,0,2017-03-01,2017-03-31,248.54483230663928,0,0,1484.1907674679887,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2956,87987,0,2017-04-01,2017-04-30,240.89527720739218,0,0,1531.3207867243057,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2948,90254,0,2017-05-01,2017-05-31,247.10198494182066,0,0,1492.8570707282945,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2906,86353,0,2017-06-01,2017-06-30,236.42162902121834,0,0,1560.2969446517377,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2884,88852,0,2017-07-01,2017-07-31,243.26351813826147,0,0,1516.4129345598465,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2900,88261,0,2017-08-01,2017-08-31,241.6454483230664,0,0,1526.5669102039574,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2875,85066,0,2017-09-01,2017-09-30,232.89801505817934,0,0,1583.9033463606079,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2874,88254,NA,2017-10-01,2017-10-31,241.62628336755648,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2870,85029,0,2017-11-01,2017-11-30,232.79671457905545,0,0,1584.5925750215983,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2807,86241,0,2017-12-01,2017-12-31,236.11498973305956,0,0,1562.3232808236394,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2793,86005,0,2018-01-01,2018-01-31,235.46885694729636,0,0,1566.610337323545,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2800,77809,0,2018-02-01,2018-02-28,213.02943189596166,0,0,1731.629015428954,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2800,86113,0,2018-03-01,2018-03-31,235.76454483230663,0,0,1564.6455478442451,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2798,83504,0,2018-04-01,2018-04-30,228.621492128679,0,0,1613.5313525281601,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2794,85958,0,2018-05-01,2018-05-31,235.34017796030116,0,0,1567.466926423503,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2782,82375,0,2018-06-01,2018-06-30,225.53045859000684,0,0,1635.645791338531,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2749,84561,NA,2018-07-01,2018-07-31,231.51540041067761,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2743,83932,NA,2018-08-01,2018-08-31,229.79329226557152,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2725,81020,0,2018-09-01,2018-09-30,221.82067077344286,0,0,1663.0007660023634,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2726,83181,0,2018-10-01,2018-10-31,227.73716632443532,0,0,1619.7968533861279,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2692,80299,0,2018-11-01,2018-11-30,219.8466803559206,0,0,1677.9327521078906,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2689,82974,0,2018-12-01,2018-12-31,227.17043121149896,0,0,1623.8378535627003,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2714,83302,0,2019-01-01,2019-01-31,228.0684462696783,0,0,1617.444023691046,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2717,75501,0,2019-02-01,2019-02-28,206.71047227926078,0,0,1784.563410570873,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2712,83466,0,2019-03-01,2019-03-31,228.51745379876797,0,0,1614.2659533404199,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2702,80402,0,2019-04-01,2019-04-30,220.1286789869952,0,0,1675.7832151129512,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2698,82409,0,2019-05-01,2019-05-31,225.62354551676933,0,0,1634.9709626559172,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2673,79580,0,2019-06-01,2019-06-30,217.87816563997262,0,0,1693.0927627734543,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2662,81590,NA,2019-07-01,2019-07-31,223.38124572210813,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2624,80385,0,2019-08-01,2019-08-31,220.08213552361397,0,0,1676.137613503906,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2643,78251,0,2019-09-01,2019-09-30,214.23956194387407,0,0,1721.84792605221,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2643,80835,0,2019-10-01,2019-10-31,221.31416837782342,0,0,1666.8067305191003,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2598,77092,0,2019-11-01,2019-11-30,211.06639288158794,0,0,1747.7341625786266,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2555,78500,0,2019-12-01,2019-12-31,214.92128678986995,0,0,1716.3862682995093,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2499,76503,0,2020-01-01,2020-01-31,209.45379876796716,0,0,1761.1900456388832,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2474,71130,0,2020-02-01,2020-02-29,194.74332648870637,0,0,1894.2263751091168,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2469,75728,0,2020-03-01,2020-03-31,207.33196440793978,0,0,1779.2140563795622,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2447,73150,0,2020-04-01,2020-04-30,200.27378507871322,0,0,1841.9182783528568,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2458,75665,0,2020-05-01,2020-05-31,207.15947980835045,0,0,1780.6954610653736,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2460,73166,0,2020-06-01,2020-06-30,200.31759069130732,0,0,1841.5154861754295,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2450,74981,0,2020-07-01,2020-07-31,205.2867898699521,0,0,1796.9395188315905,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2430,74004,0,2020-08-01,2020-08-31,202.61190965092402,0,0,1820.662694739629,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2405,70937,0,2020-09-01,2020-09-30,194.21492128678986,0,0,1899.3800423123546,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2391,72908,NA,2020-10-01,2020-10-31,199.61122518822725,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2354,70081,0,2020-11-01,2020-11-30,191.8713210130048,0,0,1922.5799012786842,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2354,72405,0,2020-12-01,2020-12-31,198.23408624229978,0,0,1860.8704103516538,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2314,71095,0,2021-01-01,2021-01-31,194.64750171115674,0,0,1895.158900928497,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2289,63241,0,2021-02-01,2021-02-28,173.14442162902122,0,0,2130.5216878529986,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2260,69315,0,2021-03-01,2021-03-31,189.7741273100616,0,0,1943.82632996482,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2233,66388,0,2021-04-01,2021-04-30,181.76043805612593,0,0,2029.5282590454826,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2202,67053,0,2021-05-01,2021-05-31,183.5811088295688,0,0,2009.4003558604609,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2129,63411,0,2021-06-01,2021-06-30,173.6098562628337,0,0,2124.809923538684,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2120,65021,0,2021-07-01,2021-07-31,178.01779603011636,0,0,2072.1970142186597,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2112,64737,0,2021-08-01,2021-08-31,177.24024640657083,0,0,2081.2877035004944,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2105,62523,0,2021-09-01,2021-09-30,171.17864476386038,0,0,2154.9881173569966,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2088,63783,0,2021-10-01,2021-10-31,174.6283367556468,0,0,2112.4174476194517,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2062,61184,0,2021-11-01,2021-11-30,167.5126625598905,0,0,2202.149615283595,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
17,2048,62911,0,2021-12-01,2021-12-31,172.24093086926763,0,0,2141.697351202675,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
18,3267,1051692,NA,2017-01-01,2017-12-31,2879.3757700205338,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
18,3030,997731,NA,2018-01-01,2018-12-31,2731.6386036960985,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
18,2962,961313,NA,2019-01-01,2019-12-31,2631.931553730322,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
18,2750,880658,NA,2020-01-01,2020-12-31,2411.110198494182,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,years,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
18,2465,780662,0,2021-01-01,2021-12-31,2137.3360711841206,0,0,172.59239217678265,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,years,TRUE,9,5,denominator_cohort_9,20 to 39,Female,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6668,205836,NA,2017-01-01,2017-01-31,563.5482546201232,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6599,184514,NA,2017-02-01,2017-02-28,505.17180013689256,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6552,203174,8,2017-03-01,2017-03-31,556.2600958247775,1438.1761445854293,620.9023805001576,2833.7803373835277,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6520,196201,6,2017-04-01,2017-04-30,537.1690622861054,1116.9667840632821,409.90712386151614,2431.1664500817783,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6530,201076,NA,2017-05-01,2017-05-31,550.5160848733744,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6423,191833,9,2017-06-01,2017-06-30,525.2101300479123,1713.599849869418,783.5669690915722,3252.9462921556,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6357,197013,6,2017-07-01,2017-07-31,539.3921971252566,1112.3631435489028,408.21766892922466,2421.1462627973533,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6371,195891,NA,2017-08-01,2017-08-31,536.3203285420944,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6313,188769,10,2017-09-01,2017-09-30,516.8213552361397,1934.9045658980021,927.8619483402313,3558.3583874190113,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6293,194513,NA,2017-10-01,2017-10-31,532.5475701574264,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6267,186888,7,2017-11-01,2017-11-30,511.6714579055442,1368.0653653525105,550.0332309017332,2818.737519724002,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6160,190133,6,2017-12-01,2017-12-31,520.5557837097878,1152.614222675706,422.98910556691015,2508.7559165031585,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6167,190777,NA,2018-01-01,2018-01-31,522.3189596167009,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6155,172077,0,2018-02-01,2018-02-28,471.1211498973306,0,0,783.0001805093736,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6152,190096,NA,2018-03-01,2018-03-31,520.454483230664,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6144,184227,NA,2018-04-01,2018-04-30,504.3860369609856,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6153,189738,7,2018-05-01,2018-05-31,519.4743326488706,1347.5160484457515,541.771339725111,2776.3980730595845,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6091,181512,NA,2018-06-01,2018-06-30,496.95277207392195,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6026,185948,NA,2018-07-01,2018-07-31,509.09787816564,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,6003,185149,5,2018-08-01,2018-08-31,506.91033538672144,986.3677362556643,320.2709190925974,2301.8532597921694,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,5974,178628,6,2018-09-01,2018-09-30,489.05681040383297,1226.851333497548,450.23281685263976,2670.3388532172726,FALSE,FALSE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,5974,182785,NA,2018-10-01,2018-10-31,500.43805612594116,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,5887,176128,NA,2018-11-01,2018-11-30,482.21218343600276,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,5894,182177,NA,2018-12-01,2018-12-31,498.77344284736483,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
19,5904,182155,NA,2019-01-01,2019-01-31,498.7132101300479,NA,NA,NA,FALSE,TRUE,1,prevalent_simvastatin,365,FALSE,months,TRUE,10,5,denominator_cohort_10,40 to 59,Both,365,2017-01-01,2021-12-31,NA,None,30,CPRD_GOLD
