cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Opioids,binary,count,2524
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Opioids,binary,percentage,11.299131524756
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Beta blocking agents,binary,count,1346
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Beta blocking agents,binary,percentage,6.02560658966783
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs acid related disorder,binary,count,1788
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs acid related disorder,binary,percentage,8.00429760945474
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs used in diabetes,binary,count,2154
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs used in diabetes,binary,percentage,9.64276121407467
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs obstructive airway dis,binary,count,2003
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Drugs obstructive airway dis,binary,percentage,8.96678306025607
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antithrombotics,binary,count,676
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antithrombotics,binary,percentage,3.02623332437998
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antidepressants,binary,count,1792
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antidepressants,binary,percentage,8.02220431551616
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Calicum channel blockers,binary,count,1062
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Calicum channel blockers,binary,percentage,4.75423045930701
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antineoplastic agents,binary,count,339
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antineoplastic agents,binary,percentage,1.51759333870535
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Lipid modifying agents,binary,count,1779
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Lipid modifying agents,binary,percentage,7.96400752081655
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Immunosupressants,binary,count,144
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Immunosupressants,binary,percentage,0.64464141821112
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antibacterials systemic,binary,count,4670
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Antibacterials systemic,binary,percentage,20.9060793267079
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Psychostimulants,binary,count,145
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,40 to 59,Medications prior year flag from -365 to -1,Psychostimulants,binary,percentage,0.649118094726475
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Number subjects,NA,numeric,count,28264
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Number records,NA,NA,count,28264
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,min,2018-01-01
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,q05,2018-02-03
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,q25,2018-09-21
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,median,2019-09-17
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,q75,2020-09-11
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,q95,2021-09-07
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort start date,NA,date,max,2021-12-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,min,2018-01-09
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,q05,2018-05-22
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,q25,2019-04-27
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,median,2020-05-09
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,q75,2021-08-23
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,q95,2021-12-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Cohort end date,NA,date,max,2021-12-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Sex,Female,categorical,count,15191
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Sex,Female,categorical,percentage,53.7468157373337
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Sex,Male,categorical,count,13073
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Sex,Male,categorical,percentage,46.2531842626663
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,min,60
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,q05,60
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,q25,63
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,median,67
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,q75,72
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,q95,78
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,max,79
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,mean,67.8922303990943
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age,NA,numeric,sd,5.62753670500292
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,min,365
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,q05,386
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,q25,509
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,median,754
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,q75,1115
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,q95,1592
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,max,1825
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,mean,842.010755731673
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Prior observation,NA,numeric,sd,383.903026877337
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,min,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,q05,57
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,q25,254
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,median,511
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,q75,889
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,q95,1441
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,max,1641
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,mean,607.376202943674
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Future observation,NA,numeric,sd,427.19969781694
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,0 to 19,categorical,count,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,0 to 19,categorical,percentage,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,20 to 39,categorical,count,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,20 to 39,categorical,percentage,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,40 to 59,categorical,count,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,40 to 59,categorical,percentage,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,60 to 79,categorical,count,28264
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,60 to 79,categorical,percentage,100
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,80 to 150,categorical,count,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Age group,80 to 150,categorical,percentage,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,min,0
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,q05,2
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,q25,11
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,median,22
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,q75,41
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,q95,91
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,max,951
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,mean,31.5499929238607
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Visits in prior year count from -365 to -1,Visit occurrence,numeric,sd,33.6533238160919
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Myocardial infarction,binary,count,485
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Myocardial infarction,binary,percentage,1.715963770167
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hypothyroidism,binary,count,4364
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hypothyroidism,binary,percentage,15.4401358618738
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Asthma,binary,count,2599
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Asthma,binary,percentage,9.19544296631758
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Rheumatoid arthritis,binary,count,586
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Rheumatoid arthritis,binary,percentage,2.07330880271724
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Pneumonia,binary,count,1518
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Pneumonia,binary,percentage,5.37078969714124
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Depressive disorder,binary,count,4553
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Depressive disorder,binary,percentage,16.1088310217945
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Venous thromboembolism,binary,count,648
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Venous thromboembolism,binary,percentage,2.29266911972828
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Dementia,binary,count,503
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Dementia,binary,percentage,1.77964902349278
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Inflammarory bowel disease,binary,count,244
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Inflammarory bowel disease,binary,percentage,0.863288989527314
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Anxiety,binary,count,5229
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Anxiety,binary,percentage,18.5005660911407
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Heart failure,binary,count,1581
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Heart failure,binary,percentage,5.59368808378149
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Osteoporosis,binary,count,1880
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Osteoporosis,binary,percentage,6.65157090291537
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Diabetes,binary,count,8494
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Diabetes,binary,percentage,30.0523634305123
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Chronic liver disease,binary,count,302
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Chronic liver disease,binary,percentage,1.06849702802151
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Malignant neoplastic disease,binary,count,4189
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Malignant neoplastic disease,binary,percentage,14.820973676762
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Copd,binary,count,2757
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Copd,binary,percentage,9.7544579677328
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Chronic kidney disease,binary,count,3060
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Chronic kidney disease,binary,percentage,10.8264930653835
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Stroke,binary,count,811
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Stroke,binary,percentage,2.86937446928956
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Gerd,binary,count,6477
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Gerd,binary,percentage,22.9160769883951
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hiv,binary,count,27
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hiv,binary,percentage,0.0955278799886782
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hypertension,binary,count,19033
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Conditions any time prior flag from any time prior to -1,Hypertension,binary,percentage,67.3400792527597
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Agents renin ang sys,binary,count,4098
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Agents renin ang sys,binary,percentage,14.4990093405038
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Psycholeptics,binary,count,2735
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Psycholeptics,binary,percentage,9.67662043589018
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Hormonal contraceptices syst,binary,count,86
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Hormonal contraceptices syst,binary,percentage,0.304273988112086
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antiepileptics,binary,count,1692
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antiepileptics,binary,percentage,5.98641381262383
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Diuretics,binary,count,2190
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Diuretics,binary,percentage,7.74837248797056
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antiinflammatory antirheumatic,binary,count,4790
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antiinflammatory antirheumatic,binary,percentage,16.9473535239174
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Opioids,binary,count,2988
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Opioids,binary,percentage,10.5717520520804
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Beta blocking agents,binary,count,2374
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Beta blocking agents,binary,percentage,8.39937729974526
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs acid related disorder,binary,count,2566
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs acid related disorder,binary,percentage,9.07868666855364
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs used in diabetes,binary,count,2335
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs used in diabetes,binary,percentage,8.26139258420606
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs obstructive airway dis,binary,count,2673
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Drugs obstructive airway dis,binary,percentage,9.45726011887914
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antithrombotics,binary,count,1590
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antithrombotics,binary,percentage,5.62553071044438
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antidepressants,binary,count,2138
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antidepressants,binary,percentage,7.56439286725163
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Calicum channel blockers,binary,count,1916
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Calicum channel blockers,binary,percentage,6.77894140956694
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antineoplastic agents,binary,count,625
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antineoplastic agents,binary,percentage,2.21129351825644
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Lipid modifying agents,binary,count,2122
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Lipid modifying agents,binary,percentage,7.50778375318426
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Immunosupressants,binary,count,210
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Immunosupressants,binary,percentage,0.742994622134164
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antibacterials systemic,binary,count,5291
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Antibacterials systemic,binary,percentage,18.7199264081517
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Psychostimulants,binary,count,74
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,60 to 79,Medications prior year flag from -365 to -1,Psychostimulants,binary,percentage,0.261817152561562
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Number subjects,NA,numeric,count,6336
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Number records,NA,NA,count,6336
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,min,2018-01-01
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,q05,2018-02-06
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,q25,2018-12-17
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,median,2020-01-17
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,q75,2021-01-10
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,q95,2021-08-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort start date,NA,date,max,2021-12-30
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,min,2018-01-05
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,q05,2018-06-12
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,q25,2019-07-08
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,median,2020-10-12
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,q75,2021-11-23
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,q95,2021-12-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Cohort end date,NA,date,max,2021-12-31
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Sex,Female,categorical,count,3691
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Sex,Female,categorical,percentage,58.2544191919192
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Sex,Male,categorical,count,2645
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Sex,Male,categorical,percentage,41.7455808080808
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,min,80
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,q05,80
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,q25,81
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,median,82
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,q75,83
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,q95,84
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,max,84
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,mean,81.9468118686869
PHARMETRICS,Summary characteristics,cohort_name,Simvastatin,age_group,80 to 150,Age,NA,numeric,sd,1.26697319985357
